time,T.air,CO2.ppm,wspd,RAD,VPD,PAR,rain,year,sort
277.97,19.19,380,1.51,0,1.58,0.00,0,2011,1
277.98,19.16,380,1.13,0,1.62,0.00,0,2011,1
277.99,18.93,380,1.04,0,1.56,0.00,0,2011,1
278,18.61,380,0.53,0,1.49,0.00,0,2011,1
278.01,18.43,380,0.54,0,1.43,0.00,0,2011,1
278.02,18.5,380,0.66,0,1.43,0.00,0,2011,1
278.03,18.46,380,0.48,0,1.42,0.00,0,2011,1
278.04,18.44,380,0.86,0.02,1.41,0.04,0,2011,1
278.05,18.17,380,0.77,0,1.39,0.00,0,2011,1
278.06,18.16,380,0.64,0,1.4,0.00,0,2011,1
278.07,17.97,380,0.78,0,1.4,0.00,0,2011,1
278.08,17.9,380,0.61,0,1.38,0.00,0,2011,1
278.09,17.94,380,0.75,0,1.37,0.00,0,2011,1
278.1,17.85,380,0.46,0,1.35,0.00,0,2011,1
278.11,17.63,380,0.22,0,1.33,0.00,0,2011,1
278.12,17.55,380,0.2,0,1.31,0.00,0,2011,1
278.14,17.41,380,0.62,0,1.28,0.00,0,2011,1
278.15,16.88,380,0.33,0.02,1.22,0.04,0,2011,1
278.16,16.7,380,0.69,0,1.18,0.00,0,2011,1
278.17,17.14,380,0.66,0.02,1.22,0.04,0,2011,1
278.18,17.16,380,0.96,0,1.24,0.00,0,2011,1
278.19,17.34,380,1.43,0,1.26,0.00,0,2011,1
278.2,17.47,380,1.8,0,1.29,0.00,0,2011,1
278.21,17.71,380,1.94,0,1.34,0.00,0,2011,1
278.22,17.85,380,1.81,0,1.38,0.00,0,2011,1
278.23,17.79,380,2.01,0,1.34,0.00,0,2011,1
278.24,17.73,380,1.68,0.17,1.35,0.35,0,2011,1
278.25,17.69,380,1.77,2.1,1.33,4.35,0,2011,1
278.26,17.76,380,1.17,8.12,1.36,16.81,0,2011,1
278.27,17.93,380,1.01,15.02,1.4,31.09,0,2011,1
278.28,18.11,380,1.11,20.36,1.43,42.15,0,2011,1
278.29,18.03,380,0.69,24.36,1.4,50.43,0,2011,1
278.3,17.79,380,0.04,27.28,1.36,56.47,0,2011,1
278.31,16.74,380,0.41,30.25,1.2,62.62,0,2011,1
278.32,15.79,380,0.69,32.78,1.07,67.85,0,2011,1
278.33,16.33,380,0,34.67,1.11,71.77,0,2011,1
278.34,16.7,380,0.01,36.17,1.16,74.87,0,2011,1
278.35,17.51,380,0.05,37.61,1.27,77.85,0,2011,1
278.36,18.19,380,0.14,39.44,1.37,81.64,0,2011,1
278.38,18.2,380,0.39,42.02,1.34,86.98,0,2011,1
278.39,17.5,380,0.24,81.2,1.2,168.08,0,2011,1
278.4,17.66,380,0.37,266.2,1.16,551.03,0,2011,1
278.41,18.48,380,0.41,525.6,1.24,1087.99,0,2011,1
278.42,19.42,380,0.34,564.3,1.37,1168.10,0,2011,1
278.43,20,380,0.29,596.9,1.46,1235.58,0,2011,1
278.44,20.24,380,0.96,626,1.49,1295.82,0,2011,1
278.45,20.37,380,1.24,648.4,1.49,1342.19,0,2011,1
278.46,20.59,380,1.47,667.7,1.46,1382.14,0,2011,1
278.47,20.56,380,1.59,683.9,1.43,1415.67,0,2011,1
278.48,20.28,380,1.8,697.7,1.39,1444.24,0,2011,1
278.49,20.46,380,1.6,710.6,1.45,1470.94,0,2011,1
278.5,20.66,380,1.68,721.1,1.5,1492.68,0,2011,1
278.51,21.16,380,1.64,727.3,1.61,1505.51,0,2011,1
278.52,21.45,380,1.77,724.8,1.68,1500.34,0,2011,1
278.53,21.36,380,1.82,719.7,1.71,1489.78,0,2011,1
278.54,21.54,380,1.49,712,1.71,1473.84,0,2011,1
278.55,21.61,380,1.6,696.8,1.73,1442.38,0,2011,1
278.56,21.75,380,1.65,683.3,1.76,1414.43,0,2011,1
278.57,22.14,380,1.6,661.2,1.79,1368.68,0,2011,1
278.58,22.21,380,1.56,641.1,1.8,1327.08,0,2011,1
278.59,22.31,380,1.53,615.3,1.84,1273.67,0,2011,1
278.6,22.7,380,1.68,588.8,1.93,1218.82,0,2011,1
278.61,22.4,380,1.63,551.8,1.88,1142.23,0,2011,1
278.62,22.42,380,1.19,513.9,1.89,1063.77,0,2011,1
278.64,22.65,380,1.76,473.6,1.91,980.35,0,2011,1
278.65,22.34,380,1.74,435.5,1.9,901.49,0,2011,1
278.66,22.26,380,1.74,395.6,1.93,818.89,0,2011,1
278.67,22.41,380,1.52,350.8,1.95,726.16,0,2011,1
278.68,22.31,380,1.47,302.1,1.94,625.35,0,2011,1
278.69,22.37,380,1.13,252.3,1.95,522.26,0,2011,1
278.7,22.2,380,1.04,197.9,1.92,409.65,0,2011,1
278.71,21.82,380,1.19,140.8,1.86,291.46,0,2011,1
278.72,21.16,380,1.44,33.22,1.76,68.77,0,2011,1
278.73,20.48,380,1.42,11.12,1.66,23.02,0,2011,1
278.74,20.14,380,1.33,3.24,1.62,6.71,0,2011,1
278.75,19.92,380,1.2,0.41,1.59,0.85,0,2011,1
278.76,19.68,380,1.1,0,1.56,0.00,0,2011,1
278.77,19.47,380,1.26,0,1.53,0.00,0,2011,1
278.78,19.45,380,1.23,0,1.5,0.00,0,2011,1
278.79,19.38,380,0.92,0,1.48,0.00,0,2011,1
278.8,19.31,380,1.22,0,1.47,0.00,0,2011,1
278.81,19.25,380,1.2,0,1.46,0.00,0,2011,1
278.82,19.07,380,1.2,0,1.41,0.00,0,2011,1
278.83,18.9,380,1.46,0,1.38,0.00,0,2011,1
278.84,18.79,380,1.58,0,1.38,0.00,0,2011,1
278.85,18.64,380,1.36,0,1.38,0.00,0,2011,1
278.86,18.52,380,1.51,0,1.38,0.00,0,2011,1
278.88,18.42,380,1.55,0,1.36,0.00,0,2011,1
278.89,18.33,380,1.38,0,1.35,0.00,0,2011,1
278.9,18.4,380,0.86,0,1.35,0.00,0,2011,1
278.91,18.48,380,0.89,0,1.35,0.00,0,2011,1
278.92,18.48,380,1.07,0,1.33,0.00,0,2011,1
278.93,18.67,380,1.79,0,1.37,0.00,0,2011,1
278.94,18.86,380,1.99,0,1.39,0.00,0,2011,1
278.95,18.77,380,2.08,0,1.38,0.00,0,2011,1
278.96,18.62,380,2.18,0,1.38,0.00,0,2011,1
278.97,18.69,380,2.48,0,1.41,0.00,0,2011,1
278.98,18.81,380,2.21,0,1.42,0.00,0,2011,1
278.99,18.77,380,2.46,0,1.41,0.00,0,2011,1
279,18.6,380,2.39,0,1.33,0.00,0,2011,1
279.01,18.52,380,2.39,0,1.28,0.00,0,2011,1
279.02,18.5,380,2.68,0,1.27,0.00,0,2011,1
279.03,18.48,380,2.52,0,1.3,0.00,0,2011,1
279.04,18.29,380,2.45,0,1.3,0.00,0,2011,1
279.05,18.44,380,2.57,0,1.35,0.00,0,2011,1
279.06,18.51,380,2.21,0,1.37,0.00,0,2011,1
279.07,18.07,380,2.32,0,1.3,0.00,0,2011,1
279.08,17.91,380,2.1,0,1.23,0.00,0,2011,1
279.09,17.86,380,2.3,0,1.2,0.00,0,2011,1
279.1,17.76,380,2.54,0,1.15,0.00,0,2011,1
279.11,17.69,380,2.44,0,1.15,0.00,0,2011,1
279.12,17.63,380,2.43,0,1.15,0.00,0,2011,1
279.14,17.67,380,2.49,0,1.13,0.00,0,2011,1
279.15,17.75,380,2.56,0,1.12,0.00,0,2011,1
279.16,17.44,380,2.7,0,1.05,0.00,0,2011,1
279.17,17.45,380,2.93,0,1.01,0.00,0,2011,1
279.18,17.28,380,2.8,0,0.95,0.00,0,2011,1
279.19,17.18,380,2.45,0,0.95,0.00,0,2011,1
279.2,17.44,380,2.83,0,1.04,0.00,0,2011,1
279.21,17.69,380,2.67,0,1.11,0.00,0,2011,1
279.22,17.69,380,2.37,0,1.15,0.00,0,2011,1
279.23,17.97,380,2.74,0,1.23,0.00,0,2011,1
279.24,18.22,380,2.91,0.11,1.31,0.23,0,2011,1
279.25,18.38,380,2.61,1.87,1.33,3.87,0,2011,1
279.26,18.67,380,2.79,7.58,1.38,15.69,0,2011,1
279.27,18.63,380,2.9,14.48,1.38,29.97,0,2011,1
279.28,18.73,380,2.68,20.02,1.41,41.44,0,2011,1
279.29,18.54,380,1.78,24.1,1.44,49.89,0,2011,1
279.3,17.81,380,0.75,26.55,1.35,54.96,0,2011,1
279.31,18.1,380,0.8,29,1.42,60.03,0,2011,1
279.32,18.64,380,1.3,30.87,1.5,63.90,0,2011,1
279.33,18.72,380,0.86,32.24,1.52,66.74,0,2011,1
279.34,18.64,380,1.8,33.7,1.5,69.76,0,2011,1
279.35,17.29,380,0.78,35.19,1.15,72.84,0,2011,1
279.36,17.07,380,1.7,36.69,1.08,75.95,0,2011,1
279.38,17.79,380,2.03,37.66,1.27,77.96,0,2011,1
279.39,18.24,380,1.92,50.24,1.36,104.00,0,2011,1
279.4,18.3,380,0.46,229.2,1.29,474.44,0,2011,1
279.41,18.89,380,0.3,530,1.32,1097.10,0,2011,1
279.42,19.45,380,0.61,566.7,1.38,1173.07,0,2011,1
279.43,19.58,380,0.84,595.7,1.35,1233.10,0,2011,1
279.44,19.9,380,0.91,621.6,1.38,1286.71,0,2011,1
279.45,20.01,380,1.4,649.6,1.37,1344.67,0,2011,1
279.46,20.28,380,1.19,667.6,1.4,1381.93,0,2011,1
279.47,20.56,380,1.55,688.5,1.43,1425.20,0,2011,1
279.48,20.55,380,1.54,698.7,1.41,1446.31,0,2011,1
279.49,20.93,380,0.93,713.3,1.48,1476.53,0,2011,1
279.5,21.36,380,0.51,719.6,1.56,1489.57,0,2011,1
279.51,21.92,380,1.35,721.8,1.65,1494.13,0,2011,1
279.52,22.11,380,1.52,720.2,1.67,1490.81,0,2011,1
279.53,22.26,380,1.14,717.7,1.74,1485.64,0,2011,1
279.54,22.45,380,1.55,702.7,1.73,1454.59,0,2011,1
279.55,22.22,380,2.24,685.7,1.71,1419.40,0,2011,1
279.56,21.69,380,2.1,667.1,1.65,1380.90,0,2011,1
279.57,21.64,380,2.33,635.7,1.64,1315.90,0,2011,1
279.58,21.96,380,1.72,631.7,1.69,1307.62,0,2011,1
279.59,22.28,380,2.11,590.9,1.76,1223.16,0,2011,1
279.6,22.03,380,1.47,571,1.74,1181.97,0,2011,1
279.61,22.34,380,1.27,542.8,1.78,1123.60,0,2011,1
279.62,22.1,380,1.57,509.9,1.76,1055.49,0,2011,1
279.64,22.15,380,1.31,469.4,1.79,971.66,0,2011,1
279.65,22.15,380,1.47,431.3,1.81,892.79,0,2011,1
279.66,21.99,380,1.77,386.9,1.82,800.88,0,2011,1
279.67,21.63,380,1.83,338.9,1.75,701.52,0,2011,1
279.68,21.6,380,1.67,284.2,1.71,588.29,0,2011,1
279.69,21.38,380,1.57,232.1,1.66,480.45,0,2011,1
279.7,21.05,380,2.13,183.5,1.65,379.85,0,2011,1
279.71,20.69,380,2.13,102.7,1.6,212.59,0,2011,1
279.72,20.21,380,1.75,17.7,1.53,36.64,0,2011,1
279.73,19.97,380,1.29,8.33,1.49,17.24,0,2011,1
279.74,20.01,380,1.97,1.7,1.48,3.52,0,2011,1
279.75,19.88,380,2.13,0,1.44,0.00,0,2011,1
279.76,19.83,380,2.24,0,1.43,0.00,0,2011,1
279.77,19.78,380,2.6,0,1.42,0.00,0,2011,1
279.78,19.65,380,2.6,0,1.39,0.00,0,2011,1
279.79,19.58,380,2.55,0,1.37,0.00,0,2011,1
279.8,19.64,380,2.76,0,1.36,0.00,0,2011,1
279.81,19.73,380,2.97,0,1.36,0.00,0,2011,1
279.82,19.6,380,2.93,0,1.33,0.00,0,2011,1
279.83,19.4,380,2.96,0,1.29,0.00,0,2011,1
279.84,19.02,380,2.69,0,1.2,0.00,0,2011,1
279.85,18.37,380,3.09,0,1.05,0.00,0,2011,1
279.86,18.24,380,3.11,0,1.07,0.00,0,2011,1
279.88,17.69,380,2.75,0,0.97,0.00,0,2011,1
279.89,17.39,380,3.44,0,0.92,0.00,0,2011,1
279.9,17.06,380,4.8,0,0.87,0.00,0,2011,1
279.91,16.6,380,4.69,0,0.81,0.00,0,2011,1
279.92,16.34,380,3.87,0,0.78,0.00,0,2011,1
279.93,16.25,380,5.12,0,0.77,0.00,0,2011,1
279.94,15.75,380,5.86,0,0.73,0.00,0,2011,1
279.95,15.45,380,5.8,0,0.7,0.00,0,2011,1
279.96,15.03,380,5.06,0.02,0.65,0.04,0,2011,1
279.97,14.79,380,5.98,0,0.61,0.00,0,2011,1
279.98,14.37,380,5.66,0,0.56,0.00,0,2011,1
279.99,14.01,380,6.21,0,0.5,0.00,0,2011,1
280,13.84,380,6.23,0,0.47,0.00,0,2011,1
280.01,13.66,380,6.47,0,0.44,0.00,0,2011,1
280.02,13.45,380,5.95,0,0.41,0.00,0,2011,1
280.03,13.5,380,4.47,0,0.42,0.00,0,2011,1
280.04,13.59,380,5.38,0,0.44,0.00,0,2011,1
280.05,13.71,380,4.04,0,0.47,0.00,0,2011,1
280.06,13.45,380,3.71,0,0.43,0.00,0,2011,1
280.07,13.28,380,3.7,0,0.42,0.00,0,2011,1
280.08,13.37,380,4.52,0,0.44,0.00,0,2011,1
280.09,13.01,380,3.19,0,0.39,0.00,0,2011,1
280.1,12.93,380,2.64,0,0.38,0.00,0,2011,1
280.11,12.78,380,1.82,0,0.36,0.00,0,2011,1
280.12,12.63,380,3.21,0,0.34,0.00,0,2011,1
280.14,12.4,380,3.44,0.06,0.31,0.12,0,2011,1
280.15,12.18,380,3.17,0,0.28,0.00,0,2011,1
280.16,12.01,380,3.28,0,0.26,0.00,0,2011,1
280.17,11.88,380,3.24,0,0.24,0.00,0,2011,1
280.18,11.7,380,3.63,0,0.22,0.00,0,2011,1
280.19,11.57,380,5.01,0,0.21,0.00,0,2011,1
280.2,11.54,380,6.38,0,0.2,0.00,0,2011,1
280.21,11.34,380,4.37,0.02,0.18,0.04,0,2011,1
280.22,11.16,380,2.46,0,0.15,0.00,0,2011,1
280.23,11.16,380,3.83,0,0.15,0.00,0,2011,1
280.24,11.07,380,2.87,0,0.13,0.00,0,2011,1
280.25,10.97,380,2.56,1.07,0.12,2.21,0,2011,1
280.26,10.83,380,2.79,6.14,0.11,12.71,0,2011,1
280.27,10.86,380,2.39,20,0.12,41.40,0,2011,1
280.28,10.94,380,2.85,37.8,0.13,78.25,0,2011,1
280.29,11.01,380,3.55,53.27,0.15,110.27,0,2011,1
280.3,11.07,380,2.88,70.41,0.16,145.75,0,2011,1
280.31,11.1,380,2.81,85.5,0.17,176.99,0,2011,1
280.32,11.19,380,2.94,117.1,0.18,242.40,0,2011,1
280.33,11.22,380,2.19,141.8,0.19,293.53,0,2011,1
280.34,11.46,380,2.85,161.2,0.22,333.68,0,2011,1
280.35,11.44,380,2.94,158.6,0.22,328.30,0,2011,1
280.36,11.53,380,2.13,169,0.24,349.83,0,2011,1
280.38,11.82,380,2.81,197.8,0.28,409.45,0,2011,1
280.39,11.9,380,2.58,200.5,0.3,415.04,0,2011,1
280.4,12.06,380,2.64,272.6,0.34,564.28,0,2011,1
280.41,12.16,380,3.39,397.6,0.37,823.03,0,2011,1
280.42,12.42,380,3.14,387.4,0.4,801.92,0,2011,1
280.43,12.56,380,2.7,439.1,0.43,908.94,0,2011,1
280.44,12.54,380,3.21,440,0.45,910.80,0,2011,1
280.45,13.01,380,3.36,466.5,0.52,965.66,0,2011,1
280.46,13.15,380,3.28,461.2,0.56,954.68,0,2011,1
280.47,13.44,380,3.18,438.8,0.61,908.32,0,2011,1
280.48,13.89,380,2.8,514.4,0.69,1064.81,0,2011,1
280.49,14.12,380,4.07,580,0.76,1200.60,0,2011,1
280.5,14.15,380,3.36,635.2,0.79,1314.86,0,2011,1
280.51,14.16,380,3.88,648.4,0.8,1342.19,0,2011,1
280.52,14.2,380,3.74,658.1,0.8,1362.27,0,2011,1
280.53,14.35,380,3.66,652.6,0.8,1350.88,0,2011,1
280.54,14.46,380,3.06,641.1,0.79,1327.08,0,2011,1
280.55,14.77,380,2.81,641.6,0.8,1328.11,0,2011,1
280.56,15.23,380,2.37,662.8,0.85,1372.00,0,2011,1
280.57,15,380,3.75,640.5,0.83,1325.84,0,2011,1
280.58,14.53,380,3.55,621.1,0.76,1285.68,0,2011,1
280.59,14.64,380,4.49,600.7,0.78,1243.45,0,2011,1
280.6,14.66,380,3.75,603.4,0.79,1249.04,0,2011,1
280.61,14.86,380,3.56,598,0.81,1237.86,0,2011,1
280.62,14.76,380,3.51,510,0.84,1055.70,0,2011,1
280.64,14.91,380,2.87,459.4,0.88,950.96,0,2011,1
280.65,15.02,380,2.78,424.1,0.92,877.89,0,2011,1
280.66,15.06,380,2.89,386.7,0.97,800.47,0,2011,1
280.67,14.76,380,3.16,325.7,0.92,674.20,0,2011,1
280.68,14.51,380,3.71,272.2,0.89,563.45,0,2011,1
280.69,14.17,380,3.49,217.7,0.85,450.64,0,2011,1
280.7,13.77,380,3.23,166.2,0.77,344.03,0,2011,1
280.71,13.4,380,2.97,109,0.72,225.63,0,2011,1
280.72,12.86,380,3.8,22.43,0.67,46.43,0,2011,1
280.73,12.28,380,3.59,9.54,0.6,19.75,0,2011,1
280.74,11.86,380,3.6,1.14,0.57,2.36,0,2011,1
280.75,11.63,380,2.33,0.04,0.56,0.08,0,2011,1
280.76,11.37,380,3.6,0,0.52,0.00,0,2011,1
280.77,11.14,380,5.2,0.02,0.5,0.04,0,2011,1
280.78,10.96,380,5.84,0.02,0.51,0.04,0,2011,1
280.79,10.79,380,5.69,0.02,0.51,0.04,0,2011,1
280.8,10.63,380,5.45,0.02,0.49,0.04,0,2011,1
280.81,10.39,380,5.77,0,0.47,0.00,0,2011,1
280.82,10.1,380,5.85,0,0.44,0.00,0,2011,1
280.83,9.77,380,5.09,0,0.41,0.00,0,2011,1
280.84,9.58,380,4.79,0,0.39,0.00,0,2011,1
280.85,9.31,380,5.05,0.11,0.36,0.23,0,2011,1
280.86,9.02,380,5.38,0.02,0.34,0.04,0,2011,1
280.88,8.77,380,4.98,0.09,0.32,0.19,0,2011,1
280.89,8.55,380,4.83,0.02,0.3,0.04,0,2011,1
280.9,8.43,380,4.57,0.06,0.29,0.12,0,2011,1
280.91,8.27,380,4.68,0.02,0.28,0.04,0,2011,1
280.92,8.09,380,4.23,0.04,0.27,0.08,0,2011,1
280.93,7.89,380,3.83,0.04,0.26,0.08,0,2011,1
280.94,7.71,380,4.08,0.06,0.24,0.12,0,2011,1
280.95,7.59,380,4.3,0.02,0.23,0.04,0,2011,1
280.96,7.52,380,3.92,0.13,0.22,0.27,0,2011,1
280.97,7.31,380,3.96,0,0.19,0.00,0,2011,1
280.98,7.2,380,4.49,0,0.18,0.00,0,2011,1
280.99,6.99,380,3.69,0,0.16,0.00,0,2011,1
281,6.92,380,4.21,0.09,0.15,0.19,0,2011,1
281.01,6.8,380,3.82,0.06,0.14,0.12,0,2011,1
281.02,6.76,380,4.08,0.11,0.14,0.23,0,2011,1
281.03,6.64,380,4.25,0,0.13,0.00,0,2011,1
281.04,6.49,380,3.98,0.04,0.12,0.08,0,2011,1
281.05,6.39,380,3.55,0.02,0.11,0.04,0,2011,1
281.06,6.39,380,4.67,0.06,0.11,0.12,0,2011,1
281.07,6.45,380,5.33,0.02,0.12,0.04,0,2011,1
281.08,6.32,380,4.94,0.06,0.11,0.12,0,2011,1
281.09,6.21,380,4.97,0,0.1,0.00,0,2011,1
281.1,6.16,380,4.64,0.02,0.1,0.04,0,2011,1
281.11,6.13,380,5.08,0.06,0.1,0.12,0,2011,1
281.12,6,380,4.81,0.04,0.09,0.08,0,2011,1
281.14,6.06,380,5.18,0.09,0.1,0.19,0,2011,1
281.15,5.91,380,5.11,0.11,0.09,0.23,0,2011,1
281.16,5.87,380,5.14,0.06,0.08,0.12,0,2011,1
281.17,5.81,380,4.51,0.06,0.08,0.12,0,2011,1
281.18,5.64,380,5.19,0.06,0.07,0.12,0,2011,1
281.19,5.61,380,4.39,0.22,0.06,0.46,0,2011,1
281.2,5.53,380,3.51,0.13,0.05,0.27,0,2011,1
281.21,5.43,380,3,0.06,0.04,0.12,0,2011,1
281.22,5.47,380,3.31,0.06,0.04,0.12,0,2011,1
281.23,5.54,380,4.19,0.15,0.05,0.31,0,2011,1
281.24,5.71,380,4.24,0.13,0.07,0.27,0,2011,1
281.25,5.86,380,3.55,1.66,0.09,3.44,0,2011,1
281.26,6.06,380,3.07,6.04,0.11,12.50,0,2011,1
281.27,5.58,380,4.13,14.76,0.07,30.55,0,2011,1
281.28,5.61,380,4.71,19.99,0.06,41.38,0,2011,1
281.29,5.61,380,4.81,28.18,0.07,58.33,0,2011,1
281.3,5.91,380,5.13,45.69,0.09,94.58,0,2011,1
281.31,6.36,380,5.07,49.47,0.13,102.40,0,2011,1
281.32,6.55,380,5.15,48.51,0.15,100.42,0,2011,1
281.33,7.49,380,5.18,52.25,0.24,108.16,0,2011,1
281.34,8.28,380,5.6,59.23,0.33,122.61,0,2011,1
281.35,8.47,380,5.12,61.36,0.33,127.02,0,2011,1
281.36,8.16,380,4.51,63.9,0.29,132.27,0,2011,1
281.38,8.71,380,5.21,59.94,0.35,124.08,0,2011,1
281.39,8.65,380,4.4,66.73,0.34,138.13,0,2011,1
281.4,8.34,380,3.56,161.6,0.28,334.51,0,2011,1
281.41,8.75,380,3.9,433,0.31,896.31,0,2011,1
281.42,9.41,380,3.65,521,0.35,1078.47,0,2011,1
281.43,9.38,380,4.36,562.5,0.35,1164.38,0,2011,1
281.44,9.83,380,3.54,576.1,0.37,1192.53,0,2011,1
281.45,10.42,380,2.36,618.7,0.41,1280.71,0,2011,1
281.46,10.71,380,2.73,654.4,0.41,1354.61,0,2011,1
281.47,11.04,380,2.74,667.6,0.45,1381.93,0,2011,1
281.48,11.34,380,2.12,675.7,0.47,1398.70,0,2011,1
281.49,11.59,380,2.81,695,0.48,1438.65,0,2011,1
281.5,12.03,380,2.58,703.1,0.53,1455.42,0,2011,1
281.51,12.48,380,3.05,706.3,0.58,1462.04,0,2011,1
281.52,12.74,380,2.8,709.7,0.62,1469.08,0,2011,1
281.53,13.06,380,4.03,705.4,0.72,1460.18,0,2011,1
281.54,13.07,380,3.5,690.7,0.73,1429.75,0,2011,1
281.55,13.42,380,3.3,674.3,0.75,1395.80,0,2011,1
281.56,13.83,380,3.74,675.2,0.82,1397.66,0,2011,1
281.57,14.22,380,3.25,673.8,0.88,1394.77,0,2011,1
281.58,14.19,380,3.6,579,0.9,1198.53,0,2011,1
281.59,14.36,380,3.75,354.1,0.9,732.99,0,2011,1
281.6,14.34,380,3.58,380.1,0.92,786.81,0,2011,1
281.61,14.31,380,2.65,245.1,0.92,507.36,0,2011,1
281.62,14.44,380,3.2,342.8,0.96,709.60,0,2011,1
281.64,14.64,380,2.9,482.5,0.97,998.78,0,2011,1
281.65,14.86,380,2.71,419.3,0.96,867.95,0,2011,1
281.66,14.57,380,2.81,242.2,0.93,501.35,0,2011,1
281.67,14.19,380,3.16,223.9,0.89,463.47,0,2011,1
281.68,13.73,380,2.71,79.7,0.85,164.98,0,2011,1
281.69,13.46,380,3.48,82.4,0.82,170.57,0,2011,1
281.7,13.55,380,4.45,166.3,0.82,344.24,0,2011,1
281.71,13.38,380,5.27,115.5,0.8,239.09,0,2011,1
281.72,13.05,380,5.34,18.69,0.78,38.69,0,2011,1
281.73,12.75,380,4.94,9.69,0.74,20.06,0,2011,1
281.74,12.69,380,6.01,2.23,0.73,4.62,0,2011,1
281.75,12.58,380,5.48,0.11,0.73,0.23,0,2011,1
281.76,12.42,380,5.96,0,0.71,0.00,0,2011,1
281.77,12.12,380,6.23,0,0.68,0.00,0,2011,1
281.78,11.77,380,5.74,0,0.64,0.00,0,2011,1
281.79,11.5,380,5.63,0.04,0.61,0.08,0,2011,1
281.8,11.4,380,5.68,0,0.6,0.00,0,2011,1
281.81,11.19,380,6.5,0.02,0.59,0.04,0,2011,1
281.82,10.95,380,6.76,0,0.57,0.00,0,2011,1
281.83,10.81,380,5.95,0.02,0.56,0.04,0,2011,1
281.84,10.72,380,5.78,0.02,0.56,0.04,0,2011,1
281.85,10.01,380,5.79,0,0.48,0.00,0,2011,1
281.86,9.71,380,4.34,0.02,0.46,0.04,0,2011,1
281.88,9.24,380,3.88,0,0.41,0.00,0,2011,1
281.89,8.88,380,3.47,0,0.37,0.00,0,2011,1
281.9,8.65,380,4.42,0.02,0.34,0.04,0,2011,1
281.91,8.61,380,5.36,0,0.33,0.00,0,2011,1
281.92,8.7,380,4.89,0.04,0.33,0.08,0,2011,1
281.93,8.66,380,4.3,0.02,0.32,0.04,0,2011,1
281.94,8.68,380,3.04,0,0.32,0.00,0,2011,1
281.95,8.31,380,3.71,0,0.28,0.00,0,2011,1
281.96,8.62,380,4.75,0,0.31,0.00,0,2011,1
281.97,8.05,380,4.45,0.02,0.24,0.04,0,2011,1
281.98,7.76,380,4.42,0,0.21,0.00,0,2011,1
281.99,7.89,380,4.17,0,0.22,0.00,0,2011,1
282,8.24,380,4.78,0.02,0.26,0.04,0,2011,1
282.01,7.72,380,4.11,0.02,0.21,0.04,0,2011,1
282.02,7.66,380,4.67,0,0.2,0.00,0,2011,1
282.03,8.32,380,4.69,0,0.27,0.00,0,2011,1
282.04,9,380,3.75,0,0.35,0.00,0,2011,1
282.05,8.72,380,4.3,0.04,0.32,0.08,0,2011,1
282.06,7.32,380,4.79,0.04,0.18,0.08,0,2011,1
282.07,7.53,380,4.87,0.04,0.19,0.08,0,2011,1
282.08,7.94,380,5.07,0.09,0.24,0.19,0,2011,1
282.09,8.38,380,4.99,0,0.28,0.00,0,2011,1
282.1,7.96,380,4.64,0.11,0.24,0.23,0,2011,1
282.11,8.27,380,4.68,0.04,0.27,0.08,0,2011,1
282.12,7.25,380,4.42,0.02,0.17,0.04,0,2011,1
282.14,7.43,380,5.38,0.04,0.17,0.08,0,2011,1
282.15,8.29,380,6.45,0,0.26,0.00,0,2011,1
282.16,7.82,380,6.38,0.04,0.22,0.08,0,2011,1
282.17,7.37,380,5.08,0.02,0.17,0.04,0,2011,1
282.18,7.34,380,4.57,0.04,0.17,0.08,0,2011,1
282.19,8.71,380,5.74,0.04,0.31,0.08,0,2011,1
282.2,9.54,380,6.15,0,0.4,0.00,0,2011,1
282.21,9.26,380,6.24,0.02,0.37,0.04,0,2011,1
282.22,9.3,380,6.51,0,0.38,0.00,0,2011,1
282.23,9.22,380,6.3,0.02,0.37,0.04,0,2011,1
282.24,8.73,380,6.05,0.02,0.32,0.04,0,2011,1
282.25,8.82,380,6.44,1.14,0.33,2.36,0,2011,1
282.26,9.53,380,6.5,5.31,0.4,10.99,0,2011,1
282.27,9.65,380,6.24,10.55,0.41,21.84,0,2011,1
282.28,9.61,380,6.3,14.66,0.41,30.35,0,2011,1
282.29,9.68,380,6.54,17.75,0.41,36.74,0,2011,1
282.3,9.65,380,6.43,19.99,0.4,41.38,0,2011,1
282.31,9.41,380,6.9,21.71,0.38,44.94,0,2011,1
282.32,9.48,380,7.26,22.93,0.38,47.47,0,2011,1
282.33,9.59,380,6.98,24.07,0.38,49.82,0,2011,1
282.34,9.81,380,6.5,24.93,0.4,51.61,0,2011,1
282.35,10.11,380,5.98,25.83,0.42,53.47,0,2011,1
282.36,10.17,380,5.86,26.54,0.41,54.94,0,2011,1
282.38,10.61,380,5.24,27.23,0.45,56.37,0,2011,1
282.39,10.79,380,4.95,28.18,0.46,58.33,0,2011,1
282.4,11.36,380,4.53,113.4,0.5,234.74,0,2011,1
282.41,11.93,380,4.26,429.9,0.54,889.89,0,2011,1
282.42,12.08,380,4.47,543.1,0.54,1124.22,0,2011,1
282.43,12.53,380,2.89,573.2,0.56,1186.52,0,2011,1
282.44,13.29,380,2.77,601.5,0.65,1245.11,0,2011,1
282.45,13.6,380,2.24,625.4,0.67,1294.58,0,2011,1
